session_id,browserstack:browser,browserstack:browser_version,browserstack:os,browserstack:os_version,browserstack:real_height,browserstack:real_width,css:User-Agent,css:browser,css:env-1-height,css:env-1-width,css:env-10-height,css:env-10-width,css:env-11-height,css:env-11-width,css:env-12-height,css:env-12-width,css:env-13-height,css:env-13-width,css:env-14-height,css:env-14-width,css:env-2-height,css:env-2-width,css:env-3-height,css:env-3-width,css:env-5-height,css:env-5-width,css:env-6-height,css:env-6-width,css:env-7-height,css:env-7-width,css:env-8-height,css:env-8-width,css:env-9-height,css:env-9-width,css:image-set-heif,css:javascript,css:px_per_px,css:system,css:viewport_height,css:viewport_width,js:env-1-container-height,js:env-1-container-width,js:env-10-container-height,js:env-10-container-width,js:env-11-container-height,js:env-11-container-width,js:env-12-container-height,js:env-12-container-width,js:env-13-container-height,js:env-13-container-width,js:env-14-container-height,js:env-14-container-width,js:env-2-container-height,js:env-2-container-width,js:env-3-container-height,js:env-3-container-width,js:env-4-container-height,js:env-4-container-width,js:env-5-container-height,js:env-5-container-width,js:env-6-container-height,js:env-6-container-width,js:env-7-container-height,js:env-7-container-width,js:env-8-container-height,js:env-8-container-width,js:env-9-container-height,js:env-9-container-width,css:font_55,css:font_agency,css:font_arabic,css:font_arial,css:font_arno,css:font_avantgarde,css:font_bankgothic,css:font_batang,css:font_bitstream,css:font_bk,css:font_bright,css:font_bt,css:font_calibri,css:font_ce,css:font_century,css:font_clarendon,css:font_corsiva,css:font_eurostile,css:font_extra,css:font_fb,css:font_fonts,css:font_franklin,css:font_futura,css:font_gotham,css:font_gothic,css:font_haettenschweiler,css:font_helv,css:font_helvetica,css:font_humanst521,css:font_letter,css:font_levenim,css:font_light,css:font_lucida,css:font_marlett,css:font_md,css:font_medium,css:font_meiryo,css:font_menlo,css:font_microsoft,css:font_mincho,css:font_minion,css:font_mono,css:font_monotype,css:font_ms,css:font_mt,css:font_myriad,css:font_neue,css:font_outlook,css:font_pristina,css:font_pro,css:font_reference,css:font_sans,css:font_sans-serif-thin,css:font_scriptina,css:font_segoe,css:font_serifa,css:font_simhei,css:font_small,css:font_specialty,css:font_staccato222,css:font_trajan,css:font_typesetting,css:font_ui,css:font_uighur,css:font_unicode,css:font_univers,css:font_vera,css:font_vrinda,css:font_zwadobef
0041b5e2-06c3-43a8-a837-cc0f23e9d1e9,chrome,135.0 beta,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,88.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1202,123,6762,125,88,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006ec0f9-9ad5-457d-8d6a-df7958ec7975,chrome,134.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",chrome,136,190,166,732,175.0,1100.0,126,6970,130.0,86.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,0,1,1,windows,9,9,136,191,166,732,176,1323,126,6971,130,87,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
007746e4-32b0-4f39-b768-200351c74882,edge,124.0,OS X,Monterey,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,11,136,196,166,712,176,1176,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
008d5537-1e12-48a5-a32f-ce831b21c74e,chromium_iphone,unknown,ios,16.2,669,390,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",chrome,120,195,166,654,147.0,1100.0,116,6656,116.0,84.0,130.0,74.0,150,386,100,133,100,374,166,153,27,446,51.0,-1.0,114,460,,1,3,linux,6,3,120,196,167,655,147,1188,116,6656,116,84,130,74,150.0,387.0,100,134,150,300,100,374,166,153,27.0,446.0,51,544,114.0,460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00b748c3-5c91-43d2-b603-ae43d9fd4be2,chrome,118.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00deeea6-4055-44c5-9f50-e974686dc419,chrome_android,unknown,android,15.0,820,427,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,131,224,168,784,168.0,1100.0,122,6866,125.0,92.0,131.0,76.0,164,454,106,150,100,411,163,170,54,487,69.0,600.0,114,672,0,1,3,linux,8,4,132,225,169,785,169,1428,122,6867,126,93,131,77,165.0,455.0,107,150,150,300,100,411,163,170,55.0,487.0,70,619,115.0,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00e79661-0a6d-411c-b229-c7a71ca4da3d,firefox,121.0,OS X,Monterey,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0,firefox,124,196,309,470,164.0,1100.0,116,6973,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,737,0,1,1,linux,8,12,125,196,309,470,164,1264,116,6974,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0144b7d8-0cdd-4841-8438-9c21d4de3426,chrome,114.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,0,1,1,,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
019ef33d-bdb3-48b8-ab32-b2a42918802c,chrome,121.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6755,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1184,123,6755,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01eda466-aa28-41a1-a024-555bc9783c77,edge,124.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",chrome,136,195,166,712,175.0,1100.0,123,6755,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,11,136,196,166,712,176,1176,123,6755,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020f4098-0bad-486b-bd66-c998acf526e2,firefox,111.0,Windows,8,978,1292,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0,firefox,136,189,311,425,166.0,1100.0,127,6998,122.0,74.0,130.0,74.0,184,400,110,133,100,600,143,165,134,531,73.0,598.0,113,644,0,1,1,linux,8,12,136,189,311,425,166,1165,128,6998,122,74,130,74,185.0,400.0,110,134,150,300,100,600,143,165,134.0,532.0,73,599,113.0,644.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,1,0
021a5d7b-ec24-41b8-b06a-8be7b5ade747,firefox,115.0,Windows,11,934,1292,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,firefox,136,189,311,434,166.0,1100.0,127,6991,122.0,74.0,130.0,74.0,184,400,110,133,100,600,160,148,134,531,73.0,598.0,113,662,0,1,1,linux,8,12,136,189,311,434,166,1219,128,6991,122,74,130,74,185.0,400.0,110,134,150,300,100,600,160,148,134.0,532.0,73,599,113.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
02a3540b-9693-41ca-aadc-081e82171b9c,firefox,123.0,OS X,Catalina,951,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:123.0) Gecko/20100101 Firefox/123.0,firefox,124,196,309,470,164.0,1100.0,116,6973,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,737,0,1,1,linux,8,12,125,196,309,470,164,1426,116,6974,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02eb43f6-0aed-4e25-b41c-12d1c7d1f82c,firefox,112.0,OS X,Ventura,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/112.0,firefox,124,196,309,472,164.0,1100.0,120,7108,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,743,0,1,1,linux,8,12,125,196,309,473,164,1264,120,7108,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02f9b40b-353f-46d5-b3e6-891e763c0a59,firefox,117.0,OS X,Ventura,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/117.0,firefox,124,196,309,470,164.0,1100.0,120,7108,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,738,0,1,1,linux,8,12,125,196,309,470,164,1264,120,7108,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02fa3239-8e18-4ace-9e48-96bc16724bf2,chrome,112.0,OS X,High Sierra,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",,136,195,166,711,175.0,1100.0,123,6763,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,181,123,554,78.0,587.0,115,678,,1,1,,8,12,136,196,166,711,176,1169,123,6764,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,181,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0311a0d9-ff4d-49b6-8646-97ecb9ee47c3,chrome,114.0,OS X,Catalina,1013,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",,136,195,166,711,175.0,1100.0,123,6755,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,0,1,1,,8,12,136,196,166,711,176,1184,123,6755,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03163c06-3ac5-4d10-8d04-3ec6c89838dd,edge,119.0,Windows,11,1012,945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",chrome,136,190,166,730,175.0,1100.0,126,6970,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,168,126,550,78.0,585.0,115,650,0,1,1,linux,8,9,136,191,166,730,176,1140,126,6971,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,168,126.0,551.0,78,585,115.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
03a3a0a3-49ab-4c19-9ba4-416a796fc9d4,chrome,113.0,OS X,Ventura,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",chrome,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,0,1,1,linux,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03cd6f2e-98fc-4b62-999a-e43619bcc5d8,edge,106.0,Windows,8.1,1060,945,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 Edg/106.0.1370.37",chrome,136,190,166,732,175.0,1100.0,126,6976,129.0,81.0,130.0,78.0,189,403,110,133,100,600,164,170,126,550,78.0,585.0,115,650,,1,1,linux,9,9,136,191,166,732,176,1140,126,6977,129,81,130,78,189.0,403.0,110,134,150,300,100,600,164,170,126.0,551.0,78,585,115.0,650.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,0,0,1,0
041595e5-b47c-4cc7-8640-c3116ebb34a4,chrome_android,unknown,android,10.0,664,360,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",chrome,129,224,167,787,164.0,1100.0,121,6866,128.0,92.0,130.0,78.0,162,454,105,150,100,344,162,170,50,488,65.0,600.0,113,673,0,1,3,linux,7,3,129,225,167,787,164,1441,121,6867,129,92,130,78,162.0,455.0,105,150,150,300,100,344,163,170,50.0,488.0,66,619,113.0,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0416866e-8d82-4bbb-9556-4c4d42b69684,samsung,unknown,android,12.0,4156,3013,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Safari/537.36",chrome,130,224,168,784,167.0,1100.0,121,6866,125.0,83.0,130.0,77.0,182,468,105,150,100,600,163,170,109,637,67.0,600.0,114,672,0,1,3,linux,14,9,130,225,168,784,167,1429,122,6867,126,84,131,77,182.0,468.0,106,150,150,300,100,600,163,170,109.0,637.0,68,646,114.0,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
042fd51e-8a43-481a-9b60-f3cc8710156f,chrome,116.0,OS X,Sonoma,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",chrome,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,0,1,1,linux,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0472a8f8-8331-40f0-ba65-1c15f6925984,edge,135.0 beta,OS X,Sequoia,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0",chrome,136,195,166,712,175.0,1100.0,124,6708,125.0,88.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,11,136,196,166,712,176,1202,124,6709,125,88,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
053dbd23-1834-408d-be2d-38f74514ab30,firefox,134.0,OS X,Big Sur,949,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0,firefox,124,196,309,473,164.0,1100.0,116,6973,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,737,0,1,1,linux,8,12,125,196,309,473,164,1426,116,6974,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
054c602e-3a2e-4556-b3b2-71b7495ac20a,chrome,128.0,OS X,Ventura,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1202,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0571484b-2fa1-46d5-8a88-beb4e141feb7,firefox,113.0,OS X,High Sierra,951,1280,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:109.0) Gecko/20100101 Firefox/113.0,firefox,124,196,309,471,164.0,1100.0,116,6973,124.0,74.0,130.0,74.0,180,400,104,133,100,600,156,164,126,531,56.0,600.0,111,740,0,1,1,linux,8,12,125,196,309,472,164,1264,116,6974,124,74,130,74,181.0,400.0,104,134,150,300,100,600,156,165,126.0,532.0,57,602,111.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
058e2e4b-7970-492f-a686-33120b6bd061,chrome,127.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1202,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05f924cd-8afa-49a8-a7c5-2138fc7df318,chrome,126.0,OS X,Monterey,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",chrome,136,195,166,712,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,183,123,554,78.0,587.0,115,681,0,1,1,linux,8,12,136,196,166,712,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,183,123.0,554.0,78,588,115.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06179079-5f42-48a1-b82d-851666958df3,chrome,109.0,OS X,Big Sur,1011,1200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",chrome,136,195,166,711,175.0,1100.0,123,6762,125.0,84.0,130.0,78.0,188,403,110,133,100,600,164,182,123,554,78.0,587.0,115,678,,1,1,linux,8,12,136,196,166,711,176,1184,123,6762,125,84,130,78,188.0,403.0,110,134,150,300,100,600,164,182,123.0,554.0,78,588,115.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
